RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
162690,3793,Sligo Park Hills,Neighborhood,MD,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County,157873,157532,157212,156659,155845,155454,155072,155249,155224,155504,155808,156573,156856,157047,156832,156848,157497,157895,158560,158441,158401,158062,157764,156977,156936,157193,158199,158975,159622,159662,159332,158932,159119,159252,159766,160461,161178,161885,162561,162980,163069,163781,164698,166432,168139,170089,171348,171962,172479,172953,173191,173567,174264,175368,176840,178225,179261,180265,181672,184584,188088,191592,194843,197986,201584,204383,207401,209692,212941,215878,219348,221901,223768,225104,226750,230099,233686,238024,241687,245522,248333,251466,255045,258113,261319,265545,270264,273342,275350,277994,281133,285574,290782,297209,302607,308733,314188,319240,323933,328732,334142,338811,344273,349217,355317,358952,363888,366876,372806,379258,385799,393701,401000,409905,418167,425754,430936,436784,440333,446804,450376,454181,458857,462157,465458,465591,464874,464721,464338,464476,465514,465905,467472,467869,466397,463820,461543,460069,458668,456028,453783,450712,447430,443464,437640,430718,423748,418267,413106,407318,401976,397122,392844,388489,383998,379182,374854,372926,370891,368812,366152,366565,367314,368536,368466,369055,368933,370385,372614,372188,373469,374695,378633,378672,378882,377232,375981,374091,373823,374530,374604,376405,375970,374992,371012,368116,364883,363878,365189,367396,368993,366956,365218,363492,364751,367821,371586,376345,379208,381216,379954,379250,378868,381908,385585,389529,392160,392843,394271,394937,398452,402215,408321,413387,418486,420884,422452,423071,423206,424422,425184,427226,428599,430137,431406,431040,430105,428635,428690,430375,432813,433653,432463,431220,430346,429124,425718,424205,423833,427082,428391,427671,424725,424216,426452,427356,427048,426939,430628,434545,437321,437535,439005,440042,443465,444488,445694,446509,448201,450501,451060,451899,452673,453934,452718,454447,455654,459485,460978,463239,465430,466405,466813,465155,463893,464292,468418,470393,470090,467568,467241,467059,466474,466155,466725,468635,470540,471450,470642,470260,471586,473900,475778,477451
272932,3793,Belmont,Neighborhood,VA,VA,Charlottesville,Charlottesville,Albemarle County,106908,106704,106592,106354,106052,105742,105360,104721,104348,104339,104919,105213,105143,104736,104522,104393,104560,104695,104938,105304,105991,106912,107994,108558,108794,108850,109192,109359,109624,109492,109824,110705,110720,109807,107468,106583,107342,109617,110625,111760,112066,113853,114586,115232,115529,115502,115412,116059,116372,116977,117703,118433,118816,118288,118469,118636,118713,118953,119702,119126,117809,115228,113921,113031,113064,111960,110498,109045,108548,108876,109463,110774,112172,113572,113639,113247,112513,113279,114325,115419,116704,117933,119273,119723,120287,120719,121998,123782,126584,129278,132153,134609,137016,139043,140783,142491,144372,147548,150848,153932,156330,158808,161088,164131,166693,169737,172324,175619,179031,182238,185766,189448,192650,195315,198813,201669,204805,206182,208755,211087,213407,215082,215886,216704,217872,219293,220046,220634,221128,222677,223590,224323,224653,224748,225121,225200,224663,223753,222689,222688,222384,222299,221672,221009,220266,219555,218713,217703,217054,216840,216459,215534,214499,213566,212957,212462,212079,211602,210927,210079,209172,208157,207446,206815,206197,205256,204420,203813,203565,203528,203706,203954,204154,204108,203925,203564,203363,203294,203210,202927,202262,201464,200582,200089,199962,200129,200304,200430,200469,200501,200465,200471,200539,200762,201122,201305,201351,201418,201343,201270,201284,201513,201878,202151,202549,202904,203267,203421,203538,203460,203657,204002,204448,204728,204981,205413,205853,206221,206438,206910,207446,208363,209178,210080,210643,211212,211604,212075,212324,212673,213147,213763,214383,214529,214563,214481,214756,215162,215738,216126,216713,217303,218068,218706,219328,219853,220460,221117,221885,222689,223546,224544,225462,226383,227217,227930,228559,229469,230697,231971,233169,234259,235838,237353,238859,239878,240762,241843,242895,243987,244779,245525,246248,246971,248444,250061,251989,253806,255720,257670,259160,260530,261773,263195,264626,266042,266522,266837,266847,267127,267314,267281,267497,267552
160965,3799,Mount Vernon,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,,82887,81697,81121,80097,80238,80574,80670,80077,79317,79005,79226,80146,81053,82439,83301,83981,83886,83901,84421,85132,85477,84759,83469,81650,80659,80208,80790,81578,81449,80956,80332,81633,84207,87428,90223,92231,93323,94342,94636,93936,93241,92927,93095,92045,90756,90434,91223,92812,93420,92753,92177,93074,94919,96643,97621,97999,98594,98890,99488,99036,98717,99457,100173,100359,99846,100260,100987,102230,102659,103240,102842,103113,104048,105347,106960,108751,110981,112048,113240,114458,115801,116366,117246,119547,122379,124394,124964,124887,125743,127404,129118,130374,131583,133596,135503,136774,137134,137891,140243,143116,144737,145151,145829,147665,150648,154610,158876,160973,161968,162690,164240,167098,170459,174780,177598,180106,181874,182609,183034,185753,190097,194015,196586,197980,199636,201131,204680,207969,211340,212591,214244,215442,217462,219470,219766,219980,220087,221891,222207,222204,221692,222576,222668,222385,220588,220322,221952,222894,221606,217970,216469,216165,215135,213613,212165,210938,209643,206791,203363,199976,199343,199324,198571,196384,195102,194646,194170,194134,194617,195294,195013,194124,191119,187988,184721,182614,181635,180776,180259,178247,175380,172150,171476,172090,174534,175869,175452,172957,169605,166221,163318,159899,157396,155574,153521,151179,148373,147920,148245,149232,149178,149076,149417,150679,152820,155384,157212,158359,159031,158013,157831,158911,161851,164091,165051,167093,168643,169498,169278,169596,170437,171495,172386,172868,172281,173344,174428,175840,175324,175405,175988,177703,179150,182210,184932,186868,186641,185091,183546,182690,183638,184860,185866,185765,185473,183804,181807,181214,184229,187908,192881,194835,195102,194468,195042,197190,199204,200988,202530,202209,201893,201069,199745,198030,197323,198201,199432,199815,199917,200022,200462,202076,201545,200445,197768,196564,196511,195946,195141,194133,193055,192149,190764,189219,188362,187878,188356,188419,187357,186038,184457,183089,181882
121815,3811,Woodley Park,Neighborhood,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,280975,280624,280469,280138,280054,279728,280795,281412,281976,280928,280210,279045,278068,277822,278083,278213,277805,278479,278079,277722,276741,277391,278302,281014,284270,286553,287968,289346,291316,292198,291132,291760,294198,298726,302287,303287,303800,305298,307661,310644,313946,317844,324751,330781,336289,339919,344175,351057,356447,361852,367053,373766,379542,384751,388329,391708,394918,397721,401372,404906,409965,415441,420597,425407,431155,437900,445068,452191,459290,466595,471606,475337,479377,484264,490169,496160,501779,506279,511592,517363,523535,527685,535201,543678,552191,558367,563278,568323,573629,580025,584517,588491,591534,597512,601846,607635,615080,623107,630794,637167,645752,655438,665803,676342,688059,703310,716575,726546,730574,737899,747133,758230,765892,772130,782141,790961,800411,802567,808484,813879,821271,822969,823149,822419,821479,819604,811312,805075,796864,791678,784899,781268,780092,782001,783584,784500,786019,787337,792341,796014,799870,803137,805445,805570,804296,803050,803464,803601,802859,800916,797174,793085,791236,791966,792242,790118,787156,784341,780517,774437,767003,762632,760711,761699,761908,760230,761291,764879,769005,769703,769633,773879,782056,788492,791085,791445,789094,785223,777972,773559,770288,772683,773252,775185,774346,773952,772601,769673,768978,769637,771459,769982,770787,769575,773318,770155,768366,768602,774050,781063,787918,795381,804980,814693,820133,821209,819790,824504,832787,839281,843166,848610,854372,861784,863903,866318,868557,876676,885300,891849,894394,894973,894897,891825,888457,883126,881982,882802,884908,885350,885798,887059,886759,886755,889076,894192,899381,903126,906517,907759,908350,907612,907526,909066,913058,918742,922182,923751,922971,921318,921343,922751,931223,939039,948233,949435,949855,948020,948196,948421,950693,956335,960865,965576,959907,958108,948072,945211,943459,946337,951704,953288,956734,959566,962140,962875,962208,960664,966372,969963,979762,985085,991739,994223,996935,998587,1000342,1002747,1009322,1014303,1016748,1018393,1014076,1010898
269870,3859,New Northwood,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,83721,84199,85112,86409,87455,88008,88619,89205,89446,89342,89360,89328,89304,89151,88661,88322,87915,87960,88200,88198,88682,88891,88902,88192,87365,86794,86024,85611,85922,86461,85923,85342,84206,84196,84077,85282,86170,87068,87720,87266,85957,84384,83905,83969,84717,84903,84830,83910,83797,83947,84329,85219,86124,86943,87348,87637,87825,88082,88671,89796,90537,90587,90268,89830,90110,90519,91349,91414,91032,90339,90015,89421,88516,88246,88499,89420,89278,89890,90075,91707,93088,94500,95036,95247,96438,97653,98330,98520,98805,98863,98630,97914,97380,97426,97763,98748,98761,98856,99653,100375,101925,102081,102774,102524,103202,103691,104861,105765,107104,108548,110207,112204,113879,116645,119537,123091,126135,128823,130982,132943,134888,136423,136971,137365,137952,139054,140324,142031,143935,146156,148243,150535,152177,153637,155249,156966,158645,160001,161784,163403,164801,165711,166945,167819,169308,171300,174197,176447,177090,177013,175999,175297,174362,173476,171585,170073,169299,168897,166190,162120,160106,159361,159550,158055,157060,155958,156374,156682,156432,155047,155053,157420,159021,159051,156873,155332,152561,150411,147673,145421,142913,139588,137113,134167,131563,128608,126189,124581,123787,123069,122306,121057,120705,121946,122753,122585,121642,122237,123887,125382,126552,127680,128308,129628,129516,130447,131223,133785,136465,138845,141095,142059,143565,143191,144590,144866,146482,145422,143218,140315,138586,137242,135497,135342,134456,135909,135480,136065,134667,133750,134337,135608,137575,139281,140872,141278,142104,142840,143732,144405,146177,149346,151245,152124,151930,152241,152097,152596,153704,154056,156230,157229,158969,157765,157679,158167,158796,157597,157091,157633,156912,156791,154479,155579,156689,161109,164737,167129,167577,167466,166714,165972,167656,169114,170286,168090,166545,165081,164606,163997,163306,164349,165538,166946,166093,164986,164484,164799,164188,162225,159471,157031,155202,152355
271765,3903,Penrose,Neighborhood,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County,174768,174339,174173,173569,173023,172558,172328,172279,172031,172031,171943,171748,171667,171782,172080,172353,172651,172768,172387,172053,171911,171910,171640,171630,171342,171223,170880,170914,170951,171203,171937,172473,173137,173204,174211,175377,176900,178182,178838,179288,179942,181011,182307,183390,184994,186487,187840,188858,190111,191539,193437,195851,197948,199471,200276,201972,203722,207238,210033,212781,214845,217145,220485,223357,226367,229886,234372,238329,241440,243241,246050,249854,254829,259760,263952,267034,270337,272953,276247,279546,283922,288678,293336,297306,300041,302969,305439,310703,316283,322998,327540,332813,338266,343452,347853,351367,356679,362673,369349,374793,380304,387043,396445,405303,412018,417591,424469,434341,442384,449104,456205,465699,475606,484203,490278,496006,503335,513415,523050,529225,534042,538075,540201,536938,533429,530335,530073,529001,525773,521372,517383,516174,516059,516400,516312,519010,521303,522423,520661,517319,516068,514037,510124,504991,501323,496702,493997,489350,484871,479148,473671,472540,470126,469137,468743,466130,460860,455931,453549,452514,450988,448748,449857,449358,452557,454185,455372,456572,459016,463045,463020,462576,463096,466474,467446,467231,463350,459592,456867,458015,462277,464419,464678,463819,463106,463211,462023,461989,463195,464748,467191,467230,465629,464352,467032,471329,474151,475064,478357,480903,483037,484953,486782,488863,490503,495011,500300,505080,510078,514459,516554,519003,521529,525668,527906,531644,535398,537830,537375,536258,534937,535279,537438,541153,543637,544268,545683,545523,543636,541274,541054,543221,547700,550444,552060,550254,551753,554590,555744,555948,558652,562868,565678,566146,564125,563848,563705,566356,566846,568433,573386,579333,583406,582765,581696,582176,584797,587435,590261,592062,594350,593194,591846,589289,585834,584119,586077,589931,594880,599099,602397,605070,605395,609003,611860,616025,621972,629315,636070,640645,641938,644263,647668,652866,658969,663876,668752,672911,676373,678722,679714,681205,684294,686751
269861,3906,Mid-Town Belvedere,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,,,61892,61839,61535,60634,59963,60121,60804,61624,61759,61842,61731,61703,62051,62401,63106,64206,64509,63931,62429,61005,60197,59671,59414,59388,58935,58603,58271,58776,60069,60789,61580,61815,62640,63401,64514,65274,65976,65988,65461,63927,62615,62145,62634,63965,65459,66514,67041,67194,67318,67859,69078,70338,70724,70688,70608,70647,70397,70403,70419,70762,71387,72151,72539,73408,74636,76504,77572,78204,78392,78907,79778,80783,81292,81508,81643,81769,82018,81381,80756,80396,80622,80979,81302,81962,83354,84800,86431,87908,89269,91021,92942,94728,96294,97527,98997,100482,101652,102957,104429,106393,108623,110769,113280,115843,119151,122406,125590,127734,129902,132938,136576,139869,142592,145850,149152,152567,155491,159325,162836,167160,170706,173542,175416,176458,177473,177832,178937,180462,182705,184045,184641,184574,185131,185513,185521,186387,188539,191409,193308,194944,194263,192933,191908,191686,192067,191749,191560,191134,189851,189175,188242,186418,185359,184137,183902,184219,182757,180879,177846,176637,175326,173374,171140,169508,168198,167828,167244,165599,165261,165449,167083,166159,165309,163424,161374,159413,157670,156534,153894,150569,146232,143944,142993,143385,141919,140346,138860,138242,137382,135865,134656,134906,135568,134681,131698,128805,128710,130181,132552,133828,134411,134345,135785,137468,140214,141860,144274,145774,146220,145630,144499,143397,142991,143712,143961,143481,141645,141163,140895,140656,140359,140001,140683,140965,142140,142064,142013,141389,141593,141382,141594,142702,144832,146932,146998,146791,145551,146257,147523,150151,151929,153596,153726,154243,152676,152185,151972,154945,157649,159372,159108,157218,156669,156566,158152,157897,158477,158275,159365,158001,157643,156338,155621,154537,153771,153787,153783,153353,152941,152584,153359,153690,152849,151589,150714,151249,151174,150622,149688,149082,148346,147285,145265,143978,143101,142988,142650,141665,140718,139645,138569,137728
158452,3920,Fallstaff,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139549,138245,137078,134573,132234,130567,129285,129389,128915,128866,128291,128288,128704,129521,129961,130735,131669,132994,134096,132873,132479,130919,130283,130383,131503,133041,134457,135436,136497,136647,136825,138568,140084,143153,146417,147799,147294,145051,144293,144710,145215,144109,143157,141382,141234,141013,140866,139281,136013,133047,130691,128321,126289,125486,125803,125401,124770,123232,122756,124144,127378,129959,130515,129472,128088,127192,126222,127436,128560,129678,130049,130929,131792,131744,130408,130491,132167,134277,135771,135626,135569,136123,136934,136820,136245,136767,139288,141520,142666
38991,3978,Highlands,Neighborhood,VA,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,58446,58425,58440,58516,58556,58604,58612,58684,58725,58745,58703,58660,58764,58927,59152,59175,59325,59378,59564,59610,59707,59701,59739,59775,59530,59319,59159,59176,59028,58880,58676,58605,58511,58684,58948,59224,59548,59730,59512,59473,59541,60007,60354,60633,60917,61058,61124,61166,61495,61853,62155,62142,62349,62543,62781,62913,63178,63434,63714,64033,63760,63525,63830,64638,65007,65000,65068,65445,65532,65740,66042,66363,66822,67216,67436,67407,67287,67289,67346,67706,68133,67963,67468,67014,67017,67347,67508,67851,68093,68389,68567,68395,68478,69094,69942,70860,71726,72515,73491,74190,75658,76827,78322,79227,80383,81446,82842,84009,85229,86129,87410,89133,90880,93132,94911,97858,100462,103405,106135,108882,111389,114164,116575,118416,119402,120494,121808,122649,123095,123846,124697,126117,127618,129041,130393,131569,132998,133971,135318,136677,138527,139348,139553,139155,138607,138207,137531,137280,137410,137782,137773,137378,136672,136186,135840,135674,135462,135039,134619,134094,133320,132483,131630,130899,130307,129703,129314,128874,128861,129025,129354,129519,129601,129447,129229,128933,128601,128430,128140,128031,127890,127902,127513,126732,126227,125990,126081,125840,125912,125974,126162,126048,125061,123999,122471,121510,119481,118227,117098,116341,115256,114659,114228,113571,112862,112868,114752,117775,121291,123524,124506,126593,127842,128232,127941,129916,133205,133674,132380,128843,127504,126357,127599,127296,128348,129238,131078,129981,128989,130416,132921,136339,137680,139430,138664,138224,136910,136467,135529,135886,135873,134881,133387,131811,130690,129847,130200,130962,132235,133573,134697,135140,134250,134132,134079,134752,135084,135280,135681,136464,137376,137414,137411,138255,139674,140226,140297,140098,140518,140380,140066,139131,138936,138974,139408,138710,138646,138682,139205,139624,139722,140571,141331,142631,142946,143522,143903,144859,145333,146043,146619,147266,147902,148224
762847,3999,Town Center,Neighborhood,MD,MD,Rockville,Washington-Arlington-Alexandria,Montgomery County,142494,142081,141502,140462,139590,138835,138102,137451,137162,137001,136583,136749,136725,137030,136857,136748,136755,136378,136477,136228,135651,134987,134681,133965,133621,132597,132584,132658,132636,133171,133322,133794,133974,133902,134181,134443,134637,135517,136081,136842,137071,137458,137250,137745,138950,141125,142892,143716,144707,144748,145453,145907,147269,148336,150140,151472,152667,153009,153842,155457,157109,159260,160989,163031,164787,166444,167978,169288,170671,172450,174140,176417,178726,181084,182925,184602,186885,189867,193815,197951,201735,206009,210554,214646,217888,221487,226402,231173,235371,238574,241224,244016,248113,252109,256055,259683,263619,267563,271043,275495,280119,285942,291406,296868,301699,305770,310597,315168,321376,327157,332677,338305,343389,349125,354739,360971,366717,372905,376550,380994,384087,387893,391212,393073,394537,394289,393499,391314,388625,385913,385219,383410,381529,378973,375810,373460,370766,368823,366291,362355,358854,354735,352227,350173,347668,344949,344165,342002,341290,338622,338911,341977,343030,342061,335601,332274,330327,329566,325952,322313,317890,313666,307988,302061,297812,295786,295703,291830,288213,281850,280436,279046,280562,281879,281884,281400,281262,282375,283625,287446,288918,292677,289907,289077,283999,281809,281297,280672,281876,282335,284755,283403,281663,279521,282163,284698,288900,291359,292832,294148,292236,289153,284615,284049,286119,288762,289396,289329,289981,290819,292678,294753,297949,300714,303450,304914,306102,307082,308265,309499,309448,308950,307960,307299,306985,305917,304080,301971,300049,300301,301204,301560,300792,302195,304165,305513,303515,304983,309383,315830,319858,319197,316899,314864,315650,314020,310890,308553,311828,313781,313405,309415,307494,306412,307242,307957,308605,308999,310308,311036,310461,309568,308961,309510,308379,309952,310840,312607,312381,313257,314680,316246,316191,314808,313127,312580,314168,314243,312989,311288,310890,311145,310332,309594,309434,310507,311973,312611,312064,311268,311434,311521,311540,310670
271791,4002,Venable,Neighborhood,VA,VA,Charlottesville,Charlottesville,Albemarle County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235719,237241,238413,240878,242953,245236,247766,249842,252296,254954,257940,260686,262001,263368,264449,266392,268705,270650,272208,272758,273837,275010,277005,278453,280869,282681,284850,286279,288388,290521,292339,297029,299213,300861,299818,300890,304434,308504,313676,317559,320107,322468,325582,328685,333469,338142,344330,349687,353610,357395,360689,365868,371504,377270,383061,389158,394759,400075,404707,408473,412920,417420,422400,425632,429195,433625,437744,440755,442888,446129,449119,454979,460202,466160,469491,474298,477483,480373,480028,479762,479976,481531,482576,481097,478665,477005,476324,475611,474655,472473,473951,474874,476191,473604,471649,468985,466608,462866,460818,458128,456977,456106,454581,452855,450466,449220,448162,448643,449375,449069,447558,446245,445525,444787,443681,443073,442992,443536,443649,443147,442668,444531,446130,447792,447117,446474,445679,444661,443813,442782,442301,441936,442353,441816,441807,441145,441343,441539,442132,442578,442800,442843,443079,442813,441667,440260,439160,439266,439844,441032,441337,442118,442367,443314,443925,444086,444653,445329,447012,448139,449462,450376,452198,453615,456376,458558,461079,464508,468332,472009,473933,475506,476913,478453,480082,482177,483467,485259,486926,489879,491918,494059,495607,497563,499214,500961,502839,504860,506641,508252,509797,510079,510508,511319,513500,515836,518620,521422,523424,524810,526409,528237,530220,532091,535085,537651,540285,542103,545078,547728,550534,552850,555186,557595,559380,561595,563193,564972,566418,568477,571436,574775,578755,583464,588338,592344,594139,595757,597578,600107,602377,604401,604936,605272,605098,604624,603797,603355,604645,605618
